department,seniority,work_mode,tenure_months,salary_market_ratio,engagement_score,overtime_hours_month,manager_changes_24m,absences_last_12m,performance_score,years_since_promotion,attrition
operations,junior,hybrid,42,0.9009989530872502,0.6427524350599414,16.390272570314984,1,2,3.0845085283567832,1.2868927307103197,0
sales,mid,hybrid,90,0.7078048733118595,0.7342093970519559,14.77870610594274,0,2,3.2046993124111953,7.871695562810609,0
sales,mid,hybrid,88,0.9106420945751121,0.9266058047582425,5.769260483460144,0,8,3.6632893724233053,6.354610911023665,1
sales,junior,hybrid,24,1.0799782581262949,1.0,20.2105018492481,1,5,2.500740616851104,2.1384989884361607,0
finance,mid,remote,104,0.9879435572409444,0.475756342625717,19.676376042322527,2,3,3.666356430365064,5.764323471986839,0
operations,junior,hybrid,65,0.9338203923052061,0.3968274247275072,9.832913723464173,2,8,2.737775491107805,3.5981927702809897,0
sales,mid,remote,25,0.7152671711822388,0.725143433837365,18.734036746198676,0,5,3.00056565835136,0.0,0
finance,junior,remote,82,0.9008071869038041,0.7084855508075789,7.754492297447449,0,5,3.097408573042105,3.787867755546261,0
engineering,mid,hybrid,111,0.9720372145888823,0.41962482441517995,8.3277016823439,2,6,3.097957208136729,7.600973134280492,0
engineering,mid,hybrid,6,0.8012262714450042,0.6566793996139834,20.97594814176498,0,6,3.4817114859679417,0.0,0
finance,mid,hybrid,147,1.0482336736966822,0.7795081891493513,17.87474690196697,0,9,3.3411057246988833,9.29883665538972,0
sales,mid,hybrid,98,1.0827602819967603,0.41396965556421483,11.91250096937025,1,5,3.254441880904075,6.268934305536764,0
sales,senior,remote,42,0.8707026937018857,0.46108292157381775,10.871004606836934,1,2,3.497513574402359,1.1781816790318307,1
operations,mid,onsite,120,1.0588748290657557,0.5311680129275494,15.572954743755146,0,7,2.673808768877375,6.503312575600776,0
sales,senior,remote,135,0.933539060377395,0.6175479501993166,0.0,0,6,1.6738135766257591,8.912914207192657,0
operations,junior,onsite,153,1.122070697236822,0.7987943011550931,7.1800752393719165,0,2,3.393100593379762,11.749257772084054,0
sales,mid,hybrid,126,1.255122599008712,0.5947038652849486,2.6140179828575434,0,2,2.849961758216678,10.111867894507807,0
sales,junior,hybrid,33,0.785950177710013,0.671063365204901,14.106677608941654,0,4,3.7637055984888743,1.2675559202990092,0
sales,mid,hybrid,27,1.0654226605319999,1.0,23.797566145960033,1,2,2.9584422794836644,1.2669245131256957,0
engineering,mid,hybrid,34,1.145744684924409,0.4687379434642505,18.29442847530168,2,3,1.8817050199802576,0.7883033728704985,0
sales,senior,hybrid,140,0.804397948947225,0.5294013205397424,9.396518287040132,1,7,3.3041129954260784,10.48490837052168,0
sales,mid,remote,49,0.8637318997672009,0.7956177748581827,7.64062840596517,0,8,4.241237092886725,2.743580461586811,0
hr,mid,onsite,53,0.8620434352656194,0.8576086382265521,7.215202416394331,0,3,3.6502730206755656,1.161538096784355,0
engineering,junior,remote,142,0.9300828142195816,0.742960174729199,31.996554111993806,0,5,2.263536750608818,8.04619064782196,0
engineering,junior,hybrid,33,0.8965451740669067,1.0,14.612560668583974,2,4,2.89967206917027,1.8828961987016077,0
sales,senior,hybrid,65,0.9202573117917376,0.7234911869743978,15.79775846259964,2,5,3.002648994610428,4.0476362206856535,0
engineering,junior,onsite,48,1.0756982492417253,0.2647792632980386,0.0,2,1,3.2528808414043247,2.475853182980072,0
engineering,junior,hybrid,48,0.6656282417170765,0.6793991374894718,3.3715527404568144,1,6,2.9304051903442714,1.8234603157330973,0
operations,lead,remote,95,0.8039159867537936,0.5458032751804981,13.602408063168916,0,3,1.9950498294511403,5.703781409207431,0
sales,lead,hybrid,118,1.0504892114314799,0.9367623497711219,9.516541373889185,3,5,3.2899964855829005,8.642459917421583,0
finance,mid,remote,43,1.032916422293131,0.8529248128430055,15.197522721976958,0,3,4.545864355884154,1.1715879807402905,0
finance,mid,hybrid,7,0.7912186708949914,0.3420618447078779,15.07890983913695,0,3,2.8772216932928045,0.0,0
sales,senior,hybrid,102,1.0339552925455504,0.9300636127175084,19.404070223183314,2,6,2.405126563847473,7.148055355943127,1
sales,junior,onsite,88,1.1490300435229663,0.8478735537597493,0.0,1,3,4.539681040893288,6.624262232874828,0
sales,mid,remote,105,0.9426460228301735,0.5951075741798345,4.052942750881787,0,10,4.936748204228734,5.707444225532504,0
operations,mid,remote,72,0.798805846690417,0.6443116211268548,13.103489048498352,1,4,3.0738040988493593,3.109315390383529,0
sales,senior,hybrid,124,1.081243138447137,0.9384354082273042,8.173371125149826,1,4,3.590140474431761,8.11724100240583,0
hr,senior,remote,100,1.208456814645631,0.26569761684500937,11.207501727704718,2,3,3.576590915835677,5.737812047517312,0
operations,mid,remote,121,0.8170789544840653,0.7490796010079391,14.981246792090253,2,8,4.111033231417718,6.953116137967127,0
hr,junior,hybrid,117,0.955887811092505,0.8786819270250067,7.2956026656366655,2,2,2.5063957793227845,7.047584265819346,0
engineering,mid,hybrid,79,1.113523345233053,0.6422573938575931,15.730431103339937,0,6,3.3761056763303845,3.9099370860724325,0
finance,junior,remote,52,0.967303807244478,0.789581962628358,18.895860782102943,0,4,2.528010442974685,3.0480297715133515,1
sales,senior,hybrid,93,0.6879055500487872,0.6806309073115647,14.585711612881822,0,6,3.676252071450627,7.75388275639409,0
engineering,junior,onsite,102,1.0165126578178698,0.5031921460576164,20.48655001384563,0,5,4.610424644381684,7.648610474034749,0
engineering,junior,hybrid,91,0.8031787045515651,0.49819399651714946,0.0,0,6,3.6666637550943633,3.1494029083495247,0
finance,senior,hybrid,84,0.759391610150898,0.8023858534758223,8.72568542560898,0,7,2.7200434854689193,5.4848572737020085,0
operations,mid,remote,55,0.6908378013521307,0.5328586548923698,22.030978180132454,1,3,4.196555315949179,0.8625040727379436,0
hr,senior,remote,22,1.128561093974852,0.3550838123208481,6.22082234326531,1,5,2.911150327025255,0.0,0
sales,junior,hybrid,68,0.824793302147386,0.6844797383442999,4.9994684631961945,1,6,3.778762862418132,3.9026307381233227,0
finance,senior,hybrid,141,1.0000004270371807,0.5573837158062974,12.863586290852044,0,6,2.778848235426228,11.03274510541706,0
engineering,junior,remote,114,1.0368431645869103,0.42017837495205795,13.844128723010732,3,2,2.3371771549662883,8.543913695893073,0
engineering,junior,remote,120,0.9742728484722799,0.6743494866135774,9.187727633848201,0,6,2.7921959217281094,8.358093255014325,0
finance,mid,hybrid,118,0.9944856169960957,0.8134553480173992,30.592164510397907,0,2,1.2379265344928188,8.194864578889577,0
engineering,junior,hybrid,147,1.0071572131099245,0.6640300128382838,16.578416784226025,1,4,2.5329562179878624,9.794344453173768,0
engineering,mid,onsite,36,0.970714652996809,0.4467518287868502,5.874054069964541,2,7,5.0,2.0140046329169565,0
operations,junior,remote,115,0.8359760728525963,0.7563607124807104,1.0444330586050188,2,4,1.1446989189121395,8.553506974075438,0
sales,junior,remote,12,0.8225994256772615,0.8670312764152908,17.650188878022213,0,7,2.143432911192429,0.0,0
engineering,senior,hybrid,39,0.934252768373611,1.0,5.660791317719916,0,3,4.7933112877328785,0.0,0
sales,junior,remote,5,0.9310753927926475,0.9483688060531368,33.3735737217135,0,4,2.6324231359286676,0.0,0
sales,mid,remote,69,1.0143979598639863,0.45892832196026173,17.851485238145553,1,2,3.0773675461706764,3.417865566043951,0
hr,senior,hybrid,23,1.1152475100747739,0.8316165476189192,19.039747742352414,1,6,3.387741490824931,0.29274892351760085,0
operations,junior,hybrid,62,1.0015858040854235,0.7113047841315195,16.238184516849312,0,3,2.0814414593033415,3.4437240850214326,0
engineering,senior,remote,22,0.8283674421324259,0.42958016782614394,24.094124923161186,1,2,4.235004982646181,0.2874580661550814,0
engineering,mid,hybrid,6,0.6228266277904075,0.7167590423643941,0.0,3,3,3.3035613422103545,0.0,0
engineering,mid,hybrid,76,0.8346594191181014,1.0,3.1705696941635315,1,6,2.8920483684320226,3.8672753191620455,0
operations,junior,remote,66,0.7483264457710211,0.8991728421438343,23.3072420631392,1,5,4.155208977131138,2.95961763473041,0
finance,senior,onsite,67,0.8404441696458801,0.45731003875267234,27.50521920654198,0,2,2.3353767547236757,4.076011488791008,0
finance,mid,hybrid,55,0.9863415483297816,0.6627434433769877,2.882461764396923,1,4,3.4307164134773878,3.4724167020000376,0
engineering,mid,onsite,66,0.9626585761758013,0.7583348860613693,0.0,0,8,2.5880821637921163,4.272685602754986,0
engineering,lead,onsite,1,1.2287266425407315,0.3140192796721707,15.507696083152783,2,2,2.395507478713552,0.0,0
engineering,mid,hybrid,77,1.0224622328123278,0.3209124472620828,18.36871176877379,2,3,5.0,5.579558053727443,0
operations,senior,remote,135,1.2363750924972052,0.6909255688217323,15.326441394602785,0,2,3.5008173691650506,10.670047788063979,0
engineering,senior,onsite,23,1.057270910598489,0.6935350099868037,13.463338316499492,1,9,4.158081046479524,0.0,1
operations,senior,hybrid,23,1.112856011495755,0.29223621330744953,0.0,2,1,2.9841067268641144,0.19692747492848306,0
engineering,senior,remote,125,0.8961646592568562,0.7375947051415253,10.624908748242872,1,10,2.5767735557180402,8.7835053610922,0
engineering,lead,hybrid,80,0.7888236075006062,0.8773925406996834,11.966890721097538,1,3,1.0,3.866660204590687,0
engineering,junior,hybrid,41,0.882656016379868,0.6163396662290976,9.065838186381228,1,0,3.14640482286672,1.6787280261535786,0
engineering,senior,onsite,125,0.9482195703983002,0.6719623572382357,0.0,0,3,2.073338752993923,9.402361116954257,0
sales,senior,hybrid,52,0.8557761673992468,0.7742823433368494,19.26262879992308,1,6,3.475575499887953,2.3284312943119594,0
sales,mid,onsite,97,0.7998286363293723,0.747805855258811,21.791862334292105,0,0,2.3658612946068827,7.065951206464901,0
operations,mid,hybrid,89,1.012525653863114,0.3262754995669567,6.848198953749678,2,2,3.774301571336321,4.554465774085219,0
engineering,lead,hybrid,27,0.7991904250704122,0.4789757615772763,12.32625552682735,0,5,5.0,0.4230202448564755,0
sales,junior,hybrid,121,0.7199762077822204,0.5808293127622781,9.52779612644592,1,3,5.0,9.51772594880582,0
operations,mid,onsite,99,0.7816870829153606,0.4878345898427629,9.615269602037603,0,4,3.656455988423866,6.263322555459401,0
operations,mid,onsite,34,0.9148466767605127,0.9533936995954269,18.438492970460942,0,6,3.390920471518184,1.98740550018578,0
engineering,junior,onsite,121,0.8013621338353215,0.7868951876534767,18.655870567614194,1,3,2.839189976111682,7.050388471858875,0
hr,senior,hybrid,99,0.9157865145022235,0.43805491884068015,23.672941141437885,1,1,2.774765355481614,6.56860083740925,0
finance,junior,hybrid,136,1.0400666457918815,0.6171328484410991,23.48536118020488,1,2,2.665106044310182,8.77782916659326,0
operations,mid,remote,131,1.0361664570295026,0.8860784274100657,12.453745161006442,0,3,4.5860377984362595,9.858487104810681,0
operations,senior,onsite,51,0.8508761136366033,0.5307521217223303,39.578939925015135,1,4,3.0864339623910824,2.6821310957764393,0
sales,mid,remote,149,0.7544087619441575,0.8303167708688516,27.949567620458915,2,5,5.0,10.119160976776298,0
finance,senior,remote,6,0.8636564802276189,0.9366359381121311,8.076740571421357,2,6,2.656988872566839,0.0,0
engineering,junior,hybrid,54,1.0483467214675326,0.9032281929293133,15.139389079329892,0,1,3.28731399040285,3.7701270266866795,0
finance,senior,hybrid,97,1.0833794343566852,0.6960808289167658,0.0,1,2,2.3853685896314603,5.421803252253971,0
operations,lead,hybrid,86,1.002933488155003,0.9102049994630579,14.245318695442446,1,4,3.8258222886294875,5.027612057236672,0
sales,junior,remote,36,1.130215407649313,0.5555523966829379,29.063252863092757,1,4,3.2377287884230146,2.4901103560735,0
sales,mid,remote,32,1.209380317942906,1.0,39.03174023331432,0,5,3.3732317693907192,1.3019347758220898,0
operations,mid,remote,125,0.8775158107805707,0.7081699082869078,12.908493208718607,2,6,3.152098041030272,9.600568211858208,0
operations,mid,hybrid,140,1.1729844880979734,0.8893588324219792,17.013941465297055,1,2,3.8453158457963443,10.44962467354972,0
sales,senior,remote,109,0.9109175718812385,0.5875982281969773,19.447808260094412,0,8,3.936377818647399,7.825355436032802,0
operations,mid,hybrid,85,1.1029773045890094,0.7598829066502985,31.817332143710654,2,8,4.0648453927978085,5.568205968319418,0
hr,mid,remote,123,1.0562858703009144,0.768692696132275,5.153230958022094,2,7,2.6474453155875515,10.152918895417423,0
engineering,junior,hybrid,39,0.6534412371121063,0.47423326514699654,37.89961743847422,1,4,3.6567751138387137,1.9489796080417607,0
engineering,mid,hybrid,154,0.8050659297609815,0.46831132601764847,11.146353019090228,2,6,3.0020808916958783,9.87725552985908,0
sales,senior,hybrid,20,0.7668068125534463,0.6190994887154916,3.46861454971518,0,2,4.4628806675887125,0.0,0
hr,junior,onsite,93,0.6826929452561168,0.8810665087691982,11.162649164697672,0,0,3.5978988442579745,7.318624464532424,0
engineering,mid,remote,55,1.0818972475093482,0.2937144712309963,6.71355494873264,1,13,3.640185322777327,1.4889896358315688,0
hr,junior,hybrid,144,1.26031577826801,0.5874301560614609,17.77330122462615,2,5,3.17855140703558,7.51691190598074,1
engineering,senior,hybrid,39,0.9113491242951419,0.9219745245732367,0.0,0,5,2.749214000013695,1.6854831333394704,0
operations,mid,remote,103,1.078123499804957,0.41357412131246296,15.274760342548166,1,5,3.4587597377996273,6.170395007207617,0
engineering,mid,onsite,25,1.1726937976536116,0.91078013265115,19.97572045417799,0,8,4.3799154719257265,0.0,0
sales,junior,onsite,29,0.981249755027414,0.4344414046864656,27.34550593258605,0,2,2.7844340117414106,1.139651996449385,0
operations,mid,hybrid,67,0.946203040262744,0.4766916771831199,20.12545478857662,2,4,4.455830192968157,2.6426598403690904,0
engineering,lead,onsite,128,0.9131468108386861,0.6305556444248032,26.791470310985073,2,8,3.8554936600897713,9.095928563709084,1
engineering,mid,hybrid,45,1.030633832330746,1.0,8.548990945625945,0,4,1.7757936293664387,0.8005896796848027,0
finance,mid,hybrid,111,1.081204107504887,0.5319985607175368,17.547712306197294,0,3,2.6675061997302,5.629887720449135,0
finance,senior,remote,91,1.019270735905877,0.31340744232755413,0.0,0,2,5.0,4.273099739595704,1
hr,mid,remote,156,1.01411946137253,0.379612790504175,12.974108370326876,1,2,3.302901680542154,11.57644396126724,0
sales,mid,remote,48,0.9423195648188067,0.8463896380545022,17.48076154168634,0,3,2.6767895477482213,1.4816818861078294,0
operations,mid,hybrid,39,0.7110568212390834,0.3890519429815437,18.29509288340987,0,4,2.7023170054616177,2.0122500965745083,0
hr,junior,hybrid,144,1.0846574583134896,0.8975929150962334,0.0,1,3,3.291163957512541,11.56766172445514,0
engineering,senior,remote,53,0.7573062320577728,0.6739581642201211,10.488506801893966,0,4,4.134502056349034,2.8819992432799566,0
sales,senior,hybrid,35,1.0429078463128731,0.6535457546770113,11.743155492282643,3,4,3.1298512172118085,0.13520125294026242,0
hr,senior,remote,131,1.063360497498943,0.7194608491918916,10.138324133080882,3,2,2.779582019361031,9.443097850096255,1
engineering,senior,hybrid,130,0.778935184326391,0.4998159328206458,20.525052619755957,0,2,1.5875910285215755,7.2863385252662045,0
operations,mid,remote,10,0.8588298814092268,0.6875743842990384,12.048553088614753,0,2,2.6721049399629515,0.0,0
finance,mid,hybrid,137,1.2682211827084617,0.42138540065258917,14.893942645387169,0,5,2.8413853253202634,10.900924534028128,0
operations,mid,hybrid,101,0.9380776643195927,0.929778185930813,9.593423606580593,1,3,3.657134658060766,6.945490069361005,0
engineering,lead,hybrid,45,0.7669679486848221,0.4545409540178661,23.583419976560762,2,5,3.724406499601302,2.7176677189412013,1
engineering,senior,remote,86,1.070131885956956,0.7477761269847393,24.25310767683321,0,3,4.551063950523072,3.785628514478187,0
engineering,mid,hybrid,38,0.8340987191640228,0.45304993954787764,11.22492430004944,0,3,2.44769824426167,0.7604050567782665,0
sales,mid,onsite,27,0.6619213966318857,0.5533590827017182,39.65530309882021,0,5,3.5067892397722216,0.5241083600127789,0
hr,senior,remote,22,1.02796543220697,0.585233593168038,7.101699820402644,1,4,3.528433793184377,0.0,0
hr,senior,hybrid,27,0.8125073276325306,1.0,23.064772224922322,0,7,2.600042630493632,1.3773175247488645,0
engineering,senior,remote,93,0.9981782513333657,0.6571107826529566,5.440993928713676,0,8,4.130291339008533,7.312507069290352,0
engineering,mid,remote,129,0.8280964942846454,0.49569404059195893,20.95721823436602,1,4,4.763387202094553,10.45745556333531,0
hr,mid,hybrid,78,1.0560806291404528,0.5710888776452246,20.255035941197864,1,2,3.4190785062140465,6.893720449876003,0
sales,mid,remote,3,0.9775247486908903,0.35906548964249463,4.894356943833698,0,4,3.0180638791164522,0.0,0
engineering,mid,hybrid,69,0.6,0.6274428157089884,12.824573319449932,1,6,4.595101936477339,3.2724957628463365,0
engineering,lead,onsite,119,1.0073018811056882,1.0,30.809655017280793,0,4,3.7493746858237835,7.240184080314997,0
operations,mid,remote,133,0.9065403007354415,0.7272079061960053,6.671285867766936,2,3,2.4279333756540527,10.32507463289098,0
sales,mid,remote,117,1.1625076463286208,0.8406801899453709,17.61679388406174,1,2,3.2448921278961707,10.360612733018312,0
operations,mid,onsite,59,1.0092811773523778,0.4780112720389792,17.01935497656479,0,5,3.1104027519151893,3.6024173452778947,0
engineering,mid,hybrid,104,1.0634236765629523,0.6193315661516586,13.619453408883704,0,4,2.7233335291868577,6.267055463398188,0
